hash,p,d,q,P,D,Q,s,AIC,MACAPE
32352,2.0,1.0,2.0,2.0,2.0,3.0,12.0,,
84510,2.0,1.0,2.0,3.0,0.0,0.0,12.0,,2.0
85421,2.0,1.0,2.0,3.0,0.0,1.0,12.0,,2.0
86332,2.0,1.0,2.0,3.0,0.0,2.0,12.0,,
87243,2.0,1.0,2.0,3.0,0.0,3.0,12.0,,
14260,2.0,1.0,2.0,3.0,1.0,0.0,12.0,,2.0
15171,2.0,1.0,2.0,3.0,1.0,1.0,12.0,,2.0
16082,2.0,1.0,2.0,3.0,1.0,2.0,12.0,,
16993,2.0,1.0,2.0,3.0,1.0,3.0,12.0,,
44029,2.0,1.0,2.0,3.0,2.0,0.0,12.0,,2.0
44940,2.0,1.0,2.0,3.0,2.0,1.0,12.0,,2.0
45851,2.0,1.0,2.0,3.0,2.0,2.0,12.0,,2.0
46762,2.0,1.0,2.0,3.0,2.0,3.0,12.0,,
66301,2.0,1.0,3.0,0.0,0.0,0.0,12.0,,
67212,2.0,1.0,3.0,0.0,0.0,1.0,12.0,,
68123,2.0,1.0,3.0,0.0,0.0,2.0,12.0,,
69034,2.0,1.0,3.0,0.0,0.0,3.0,12.0,,
96070,2.0,1.0,3.0,0.0,1.0,0.0,12.0,,
96981,2.0,1.0,3.0,0.0,1.0,1.0,12.0,,
97892,2.0,1.0,3.0,0.0,1.0,2.0,12.0,,
98803,2.0,1.0,3.0,0.0,1.0,3.0,12.0,,
25820,2.0,1.0,3.0,0.0,2.0,0.0,12.0,,2.0
26731,2.0,1.0,3.0,0.0,2.0,1.0,12.0,,2.0
27642,2.0,1.0,3.0,0.0,2.0,2.0,12.0,,
28553,2.0,1.0,3.0,0.0,2.0,3.0,12.0,,
80711,2.0,1.0,3.0,1.0,0.0,0.0,12.0,,
81622,2.0,1.0,3.0,1.0,0.0,1.0,12.0,,
82533,2.0,1.0,3.0,1.0,0.0,2.0,12.0,,
83444,2.0,1.0,3.0,1.0,0.0,3.0,12.0,,
10461,2.0,1.0,3.0,1.0,1.0,0.0,12.0,,
11372,2.0,1.0,3.0,1.0,1.0,1.0,12.0,,
12283,2.0,1.0,3.0,1.0,1.0,2.0,12.0,,
13194,2.0,1.0,3.0,1.0,1.0,3.0,12.0,,
40230,2.0,1.0,3.0,1.0,2.0,0.0,12.0,,2.0
41141,2.0,1.0,3.0,1.0,2.0,1.0,12.0,,2.0
42052,2.0,1.0,3.0,1.0,2.0,2.0,12.0,,
42963,2.0,1.0,3.0,1.0,2.0,3.0,12.0,,
95121,2.0,1.0,3.0,2.0,0.0,0.0,12.0,,
96032,2.0,1.0,3.0,2.0,0.0,1.0,12.0,,
96943,2.0,1.0,3.0,2.0,0.0,2.0,12.0,,
97854,2.0,1.0,3.0,2.0,0.0,3.0,12.0,,
24871,2.0,1.0,3.0,2.0,1.0,0.0,12.0,,
25782,2.0,1.0,3.0,2.0,1.0,1.0,12.0,,
26693,2.0,1.0,3.0,2.0,1.0,2.0,12.0,,
27604,2.0,1.0,3.0,2.0,1.0,3.0,12.0,,
54640,2.0,1.0,3.0,2.0,2.0,0.0,12.0,,2.0
55551,2.0,1.0,3.0,2.0,2.0,1.0,12.0,,2.0
56462,2.0,1.0,3.0,2.0,2.0,2.0,12.0,,
57373,2.0,1.0,3.0,2.0,2.0,3.0,12.0,,
9512,2.0,1.0,3.0,3.0,0.0,0.0,12.0,,
10423,2.0,1.0,3.0,3.0,0.0,1.0,12.0,,
11334,2.0,1.0,3.0,3.0,0.0,2.0,12.0,,
12245,2.0,1.0,3.0,3.0,0.0,3.0,12.0,,
39281,2.0,1.0,3.0,3.0,1.0,0.0,12.0,,
40192,2.0,1.0,3.0,3.0,1.0,1.0,12.0,,
41103,2.0,1.0,3.0,3.0,1.0,2.0,12.0,,
42014,2.0,1.0,3.0,3.0,1.0,3.0,12.0,,
69050,2.0,1.0,3.0,3.0,2.0,0.0,12.0,,2.0
69961,2.0,1.0,3.0,3.0,2.0,1.0,12.0,,2.0
70872,2.0,1.0,3.0,3.0,2.0,2.0,12.0,,2.0
71783,2.0,1.0,3.0,3.0,2.0,3.0,12.0,,
81056,2.0,2.0,0.0,0.0,0.0,0.0,12.0,2446.62816068,0.177330268261
81967,2.0,2.0,0.0,0.0,0.0,1.0,12.0,2425.04849995,0.16497928073
82878,2.0,2.0,0.0,0.0,0.0,2.0,12.0,2416.94075437,0.147235880872
83789,2.0,2.0,0.0,0.0,0.0,3.0,12.0,,
10806,2.0,2.0,0.0,0.0,1.0,0.0,12.0,2122.92187058,0.151976887076
11717,2.0,2.0,0.0,0.0,1.0,1.0,12.0,2098.3056365,0.130677860263
12628,2.0,2.0,0.0,0.0,1.0,2.0,12.0,,
13539,2.0,2.0,0.0,0.0,1.0,3.0,12.0,,
40575,2.0,2.0,0.0,0.0,2.0,0.0,12.0,1953.18101411,0.693576080399
41486,2.0,2.0,0.0,0.0,2.0,1.0,12.0,1909.84349705,0.177790489002
42397,2.0,2.0,0.0,0.0,2.0,2.0,12.0,,
43308,2.0,2.0,0.0,0.0,2.0,3.0,12.0,,
95466,2.0,2.0,0.0,1.0,0.0,0.0,12.0,2408.87047738,0.146247133179
96377,2.0,2.0,0.0,1.0,0.0,1.0,12.0,2399.21720565,0.130499590703
97288,2.0,2.0,0.0,1.0,0.0,2.0,12.0,2400.94873786,0.130818197416
98199,2.0,2.0,0.0,1.0,0.0,3.0,12.0,,
25216,2.0,2.0,0.0,1.0,1.0,0.0,12.0,2104.69816201,0.132452149051
26127,2.0,2.0,0.0,1.0,1.0,1.0,12.0,2100.21062652,0.130653859881
27038,2.0,2.0,0.0,1.0,1.0,2.0,12.0,,
27949,2.0,2.0,0.0,1.0,1.0,3.0,12.0,,
54985,2.0,2.0,0.0,1.0,2.0,0.0,12.0,1920.60050984,0.18570655792
55896,2.0,2.0,0.0,1.0,2.0,1.0,12.0,1905.32858189,0.160560504801
56807,2.0,2.0,0.0,1.0,2.0,2.0,12.0,,
57718,2.0,2.0,0.0,1.0,2.0,3.0,12.0,,
9857,2.0,2.0,0.0,2.0,0.0,0.0,12.0,2402.03160988,0.133310068092
10768,2.0,2.0,0.0,2.0,0.0,1.0,12.0,2400.92789598,0.130958455607
11679,2.0,2.0,0.0,2.0,0.0,2.0,12.0,2402.88581337,0.1313601115
12590,2.0,2.0,0.0,2.0,0.0,3.0,12.0,,
39626,2.0,2.0,0.0,2.0,1.0,0.0,12.0,2103.0644195,0.131138928959
40537,2.0,2.0,0.0,2.0,1.0,1.0,12.0,2102.20216296,0.130819566964
41448,2.0,2.0,0.0,2.0,1.0,2.0,12.0,,
42359,2.0,2.0,0.0,2.0,1.0,3.0,12.0,,
69395,2.0,2.0,0.0,2.0,2.0,0.0,12.0,1909.3263959,0.171045165622
70306,2.0,2.0,0.0,2.0,2.0,1.0,12.0,1906.36711518,0.159024829602
71217,2.0,2.0,0.0,2.0,2.0,2.0,12.0,,
72128,2.0,2.0,0.0,2.0,2.0,3.0,12.0,,
24267,2.0,2.0,0.0,3.0,0.0,0.0,12.0,2402.45261465,0.133055170907
25178,2.0,2.0,0.0,3.0,0.0,1.0,12.0,2402.90521423,0.131158450177
26089,2.0,2.0,0.0,3.0,0.0,2.0,12.0,2404.88494838,0.131350409745
27000,2.0,2.0,0.0,3.0,0.0,3.0,12.0,,
54036,2.0,2.0,0.0,3.0,1.0,0.0,12.0,2103.54777632,0.130761334919
54947,2.0,2.0,0.0,3.0,1.0,1.0,12.0,2104.01201441,0.130669691507
55858,2.0,2.0,0.0,3.0,1.0,2.0,12.0,,
56769,2.0,2.0,0.0,3.0,1.0,3.0,12.0,,
83805,2.0,2.0,0.0,3.0,2.0,0.0,12.0,1908.46080201,0.16298239605
84716,2.0,2.0,0.0,3.0,2.0,1.0,12.0,1908.35468206,0.158908963562
85627,2.0,2.0,0.0,3.0,2.0,2.0,12.0,,
86538,2.0,2.0,0.0,3.0,2.0,3.0,12.0,,
6058,2.0,2.0,1.0,0.0,0.0,0.0,12.0,,
6969,2.0,2.0,1.0,0.0,0.0,1.0,12.0,,
7880,2.0,2.0,1.0,0.0,0.0,2.0,12.0,,
8791,2.0,2.0,1.0,0.0,0.0,3.0,12.0,,
35827,2.0,2.0,1.0,0.0,1.0,0.0,12.0,2089.36515662,0.134086021174
36738,2.0,2.0,1.0,0.0,1.0,1.0,12.0,2071.54158586,0.117060917744
37649,2.0,2.0,1.0,0.0,1.0,2.0,12.0,,
38560,2.0,2.0,1.0,0.0,1.0,3.0,12.0,,
65596,2.0,2.0,1.0,0.0,2.0,0.0,12.0,,
66507,2.0,2.0,1.0,0.0,2.0,1.0,12.0,,
67418,2.0,2.0,1.0,0.0,2.0,2.0,12.0,,
68329,2.0,2.0,1.0,0.0,2.0,3.0,12.0,,
20468,2.0,2.0,1.0,1.0,0.0,0.0,12.0,,
21379,2.0,2.0,1.0,1.0,0.0,1.0,12.0,,
22290,2.0,2.0,1.0,1.0,0.0,2.0,12.0,,
23201,2.0,2.0,1.0,1.0,0.0,3.0,12.0,,
50237,2.0,2.0,1.0,1.0,1.0,0.0,12.0,2075.66315488,0.119211834573
51148,2.0,2.0,1.0,1.0,1.0,1.0,12.0,2073.40200125,0.117042663176
52059,2.0,2.0,1.0,1.0,1.0,2.0,12.0,,
52970,2.0,2.0,1.0,1.0,1.0,3.0,12.0,,
80006,2.0,2.0,1.0,1.0,2.0,0.0,12.0,,
80917,2.0,2.0,1.0,1.0,2.0,1.0,12.0,,
81828,2.0,2.0,1.0,1.0,2.0,2.0,12.0,,
82739,2.0,2.0,1.0,1.0,2.0,3.0,12.0,,
34878,2.0,2.0,1.0,2.0,0.0,0.0,12.0,,
35789,2.0,2.0,1.0,2.0,0.0,1.0,12.0,,
36700,2.0,2.0,1.0,2.0,0.0,2.0,12.0,,
37611,2.0,2.0,1.0,2.0,0.0,3.0,12.0,,
64647,2.0,2.0,1.0,2.0,1.0,0.0,12.0,2074.84434751,0.117889546555
65558,2.0,2.0,1.0,2.0,1.0,1.0,12.0,2075.39530728,0.116944485269
66469,2.0,2.0,1.0,2.0,1.0,2.0,12.0,,
67380,2.0,2.0,1.0,2.0,1.0,3.0,12.0,,
94416,2.0,2.0,1.0,2.0,2.0,0.0,12.0,,
95327,2.0,2.0,1.0,2.0,2.0,1.0,12.0,,
96238,2.0,2.0,1.0,2.0,2.0,2.0,12.0,,
97149,2.0,2.0,1.0,2.0,2.0,3.0,12.0,,
49288,2.0,2.0,1.0,3.0,0.0,0.0,12.0,,
50199,2.0,2.0,1.0,3.0,0.0,1.0,12.0,,
51110,2.0,2.0,1.0,3.0,0.0,2.0,12.0,,
52021,2.0,2.0,1.0,3.0,0.0,3.0,12.0,,
79057,2.0,2.0,1.0,3.0,1.0,0.0,12.0,2076.18732039,0.117482540814
79968,2.0,2.0,1.0,3.0,1.0,1.0,12.0,2077.38246295,0.11696671242
80879,2.0,2.0,1.0,3.0,1.0,2.0,12.0,,
81790,2.0,2.0,1.0,3.0,1.0,3.0,12.0,,
8807,2.0,2.0,1.0,3.0,2.0,0.0,12.0,,
9718,2.0,2.0,1.0,3.0,2.0,1.0,12.0,,
10629,2.0,2.0,1.0,3.0,2.0,2.0,12.0,,
11540,2.0,2.0,1.0,3.0,2.0,3.0,12.0,,
31079,2.0,2.0,2.0,0.0,0.0,0.0,12.0,2425.25711108,0.155327130105
31990,2.0,2.0,2.0,0.0,0.0,1.0,12.0,2409.28497537,0.148287387264
32901,2.0,2.0,2.0,0.0,0.0,2.0,12.0,2404.82836413,0.137090894186
33812,2.0,2.0,2.0,0.0,0.0,3.0,12.0,,
60848,2.0,2.0,2.0,0.0,1.0,0.0,12.0,,2.0
61759,2.0,2.0,2.0,0.0,1.0,1.0,12.0,,2.0
62670,2.0,2.0,2.0,0.0,1.0,2.0,12.0,,
63581,2.0,2.0,2.0,0.0,1.0,3.0,12.0,,
90617,2.0,2.0,2.0,0.0,2.0,0.0,12.0,,
91528,2.0,2.0,2.0,0.0,2.0,1.0,12.0,,
92439,2.0,2.0,2.0,0.0,2.0,2.0,12.0,,
93350,2.0,2.0,2.0,0.0,2.0,3.0,12.0,,
45489,2.0,2.0,2.0,1.0,0.0,0.0,12.0,2398.77766107,0.130492483766
46400,2.0,2.0,2.0,1.0,0.0,1.0,12.0,2392.99087858,0.121422238947
47311,2.0,2.0,2.0,1.0,0.0,2.0,12.0,2395.01957628,0.121359844563
48222,2.0,2.0,2.0,1.0,0.0,3.0,12.0,,
75258,2.0,2.0,2.0,1.0,1.0,0.0,12.0,,2.0
76169,2.0,2.0,2.0,1.0,1.0,1.0,12.0,,2.0
77080,2.0,2.0,2.0,1.0,1.0,2.0,12.0,,
77991,2.0,2.0,2.0,1.0,1.0,3.0,12.0,,
5008,2.0,2.0,2.0,1.0,2.0,0.0,12.0,,
5919,2.0,2.0,2.0,1.0,2.0,1.0,12.0,,
6830,2.0,2.0,2.0,1.0,2.0,2.0,12.0,,
7741,2.0,2.0,2.0,1.0,2.0,3.0,12.0,,
59899,2.0,2.0,2.0,2.0,0.0,0.0,12.0,2395.73117378,0.121983043862
60810,2.0,2.0,2.0,2.0,0.0,1.0,12.0,2394.98474622,0.121440090522
61721,2.0,2.0,2.0,2.0,0.0,2.0,12.0,2396.96611456,0.121350281871
62632,2.0,2.0,2.0,2.0,0.0,3.0,12.0,,
89668,2.0,2.0,2.0,2.0,1.0,0.0,12.0,,2.0
90579,2.0,2.0,2.0,2.0,1.0,1.0,12.0,,2.0
91490,2.0,2.0,2.0,2.0,1.0,2.0,12.0,,
92401,2.0,2.0,2.0,2.0,1.0,3.0,12.0,,
19418,2.0,2.0,2.0,2.0,2.0,0.0,12.0,,
20329,2.0,2.0,2.0,2.0,2.0,1.0,12.0,,
21240,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,
22151,2.0,2.0,2.0,2.0,2.0,3.0,12.0,,
74309,2.0,2.0,2.0,3.0,0.0,0.0,12.0,2396.44292034,0.121238278043
75220,2.0,2.0,2.0,3.0,0.0,1.0,12.0,2396.97564156,0.121342349499
76131,2.0,2.0,2.0,3.0,0.0,2.0,12.0,2398.98715448,0.121411857584
77042,2.0,2.0,2.0,3.0,0.0,3.0,12.0,,
4059,2.0,2.0,2.0,3.0,1.0,0.0,12.0,,2.0
4970,2.0,2.0,2.0,3.0,1.0,1.0,12.0,,2.0
5881,2.0,2.0,2.0,3.0,1.0,2.0,12.0,,
6792,2.0,2.0,2.0,3.0,1.0,3.0,12.0,,
33828,2.0,2.0,2.0,3.0,2.0,0.0,12.0,,
34739,2.0,2.0,2.0,3.0,2.0,1.0,12.0,,
35650,2.0,2.0,2.0,3.0,2.0,2.0,12.0,,
36561,2.0,2.0,2.0,3.0,2.0,3.0,12.0,,
56100,2.0,2.0,3.0,0.0,0.0,0.0,12.0,2423.27280693,0.152404876566
57011,2.0,2.0,3.0,0.0,0.0,1.0,12.0,2409.25270226,0.146910872082
57922,2.0,2.0,3.0,0.0,0.0,2.0,12.0,2405.00649936,0.135893660963
58833,2.0,2.0,3.0,0.0,0.0,3.0,12.0,,
85869,2.0,2.0,3.0,0.0,1.0,0.0,12.0,,
86780,2.0,2.0,3.0,0.0,1.0,1.0,12.0,,
87691,2.0,2.0,3.0,0.0,1.0,2.0,12.0,,
88602,2.0,2.0,3.0,0.0,1.0,3.0,12.0,,
15619,2.0,2.0,3.0,0.0,2.0,0.0,12.0,,
16530,2.0,2.0,3.0,0.0,2.0,1.0,12.0,,
17441,2.0,2.0,3.0,0.0,2.0,2.0,12.0,,
18352,2.0,2.0,3.0,0.0,2.0,3.0,12.0,,
70510,2.0,2.0,3.0,1.0,0.0,0.0,12.0,2399.27965551,0.130395025604
71421,2.0,2.0,3.0,1.0,0.0,1.0,12.0,2393.19918376,0.121299604161
72332,2.0,2.0,3.0,1.0,0.0,2.0,12.0,2395.18288525,0.121413625134
73243,2.0,2.0,3.0,1.0,0.0,3.0,12.0,,
260,2.0,2.0,3.0,1.0,1.0,0.0,12.0,,
1171,2.0,2.0,3.0,1.0,1.0,1.0,12.0,,
2082,2.0,2.0,3.0,1.0,1.0,2.0,12.0,,
2993,2.0,2.0,3.0,1.0,1.0,3.0,12.0,,
30029,2.0,2.0,3.0,1.0,2.0,0.0,12.0,,
30940,2.0,2.0,3.0,1.0,2.0,1.0,12.0,,
31851,2.0,2.0,3.0,1.0,2.0,2.0,12.0,,
32762,2.0,2.0,3.0,1.0,2.0,3.0,12.0,,
84920,2.0,2.0,3.0,2.0,0.0,0.0,12.0,2396.04483635,0.121887404274
85831,2.0,2.0,3.0,2.0,0.0,1.0,12.0,2395.1770986,0.121400510141
86742,2.0,2.0,3.0,2.0,0.0,2.0,12.0,2397.17153666,0.121436224444
87653,2.0,2.0,3.0,2.0,0.0,3.0,12.0,,
14670,2.0,2.0,3.0,2.0,1.0,0.0,12.0,,
15581,2.0,2.0,3.0,2.0,1.0,1.0,12.0,,
16492,2.0,2.0,3.0,2.0,1.0,2.0,12.0,,
17403,2.0,2.0,3.0,2.0,1.0,3.0,12.0,,
44439,2.0,2.0,3.0,2.0,2.0,0.0,12.0,,
45350,2.0,2.0,3.0,2.0,2.0,1.0,12.0,,
46261,2.0,2.0,3.0,2.0,2.0,2.0,12.0,,
47172,2.0,2.0,3.0,2.0,2.0,3.0,12.0,,
99330,2.0,2.0,3.0,3.0,0.0,0.0,12.0,2396.71880287,0.1212870503
222,2.0,2.0,3.0,3.0,0.0,1.0,12.0,2397.17392396,0.121326522568
1133,2.0,2.0,3.0,3.0,0.0,2.0,12.0,2399.17548993,0.121280194096
2044,2.0,2.0,3.0,3.0,0.0,3.0,12.0,,
29080,2.0,2.0,3.0,3.0,1.0,0.0,12.0,,
29991,2.0,2.0,3.0,3.0,1.0,1.0,12.0,,
30902,2.0,2.0,3.0,3.0,1.0,2.0,12.0,,
31813,2.0,2.0,3.0,3.0,1.0,3.0,12.0,,
58849,2.0,2.0,3.0,3.0,2.0,0.0,12.0,,
59760,2.0,2.0,3.0,3.0,2.0,1.0,12.0,,
60671,2.0,2.0,3.0,3.0,2.0,2.0,12.0,,
61582,2.0,2.0,3.0,3.0,2.0,3.0,12.0,,
10095,3.0,0.0,0.0,0.0,0.0,0.0,12.0,2460.58739753,0.145823328737
11006,3.0,0.0,0.0,0.0,0.0,1.0,12.0,,
11917,3.0,0.0,0.0,0.0,0.0,2.0,12.0,,
12828,3.0,0.0,0.0,0.0,0.0,3.0,12.0,,
39864,3.0,0.0,0.0,0.0,1.0,0.0,12.0,2167.59927331,0.131653875567
40775,3.0,0.0,0.0,0.0,1.0,1.0,12.0,2127.40874931,0.118155292086
41686,3.0,0.0,0.0,0.0,1.0,2.0,12.0,,
42597,3.0,0.0,0.0,0.0,1.0,3.0,12.0,,
69633,3.0,0.0,0.0,0.0,2.0,0.0,12.0,1978.78376171,0.27093692998
70544,3.0,0.0,0.0,0.0,2.0,1.0,12.0,1915.96425666,0.149444225703
71455,3.0,0.0,0.0,0.0,2.0,2.0,12.0,,
72366,3.0,0.0,0.0,0.0,2.0,3.0,12.0,,
24505,3.0,0.0,0.0,1.0,0.0,0.0,12.0,2407.13127727,0.112564055193
25416,3.0,0.0,0.0,1.0,0.0,1.0,12.0,,
26327,3.0,0.0,0.0,1.0,0.0,2.0,12.0,,
27238,3.0,0.0,0.0,1.0,0.0,3.0,12.0,2404.9813765,0.100976408287
54274,3.0,0.0,0.0,1.0,1.0,0.0,12.0,2135.77005447,0.124850775257
55185,3.0,0.0,0.0,1.0,1.0,1.0,12.0,2127.89917111,0.119772756168
56096,3.0,0.0,0.0,1.0,1.0,2.0,12.0,,
57007,3.0,0.0,0.0,1.0,1.0,3.0,12.0,,
84043,3.0,0.0,0.0,1.0,2.0,0.0,12.0,1929.07039341,0.159468764222
84954,3.0,0.0,0.0,1.0,2.0,1.0,12.0,1913.51955544,0.141374253151
85865,3.0,0.0,0.0,1.0,2.0,2.0,12.0,,
86776,3.0,0.0,0.0,1.0,2.0,3.0,12.0,,
38915,3.0,0.0,0.0,2.0,0.0,0.0,12.0,,
39826,3.0,0.0,0.0,2.0,0.0,1.0,12.0,2402.95154139,0.100942790008
40737,3.0,0.0,0.0,2.0,0.0,2.0,12.0,2405.01601076,0.100918431487
41648,3.0,0.0,0.0,2.0,0.0,3.0,12.0,2406.97913374,0.100943185882
68684,3.0,0.0,0.0,2.0,1.0,0.0,12.0,2131.41163177,0.1220329886
69595,3.0,0.0,0.0,2.0,1.0,1.0,12.0,2129.89868358,0.119775140742
70506,3.0,0.0,0.0,2.0,1.0,2.0,12.0,,
71417,3.0,0.0,0.0,2.0,1.0,3.0,12.0,,
98453,3.0,0.0,0.0,2.0,2.0,0.0,12.0,1918.54135147,0.144736929085
99364,3.0,0.0,0.0,2.0,2.0,1.0,12.0,1914.80468499,0.140676711031
256,3.0,0.0,0.0,2.0,2.0,2.0,12.0,,
1167,3.0,0.0,0.0,2.0,2.0,3.0,12.0,,
53325,3.0,0.0,0.0,3.0,0.0,0.0,12.0,,
54236,3.0,0.0,0.0,3.0,0.0,1.0,12.0,,
55147,3.0,0.0,0.0,3.0,0.0,2.0,12.0,,
56058,3.0,0.0,0.0,3.0,0.0,3.0,12.0,2409.53162569,0.100085213393
83094,3.0,0.0,0.0,3.0,1.0,0.0,12.0,2130.9827071,0.12086470661
84005,3.0,0.0,0.0,3.0,1.0,1.0,12.0,2131.61022163,0.119903821072
84916,3.0,0.0,0.0,3.0,1.0,2.0,12.0,,
85827,3.0,0.0,0.0,3.0,1.0,3.0,12.0,,
12844,3.0,0.0,0.0,3.0,2.0,0.0,12.0,,
13755,3.0,0.0,0.0,3.0,2.0,1.0,12.0,,
14666,3.0,0.0,0.0,3.0,2.0,2.0,12.0,,
15577,3.0,0.0,0.0,3.0,2.0,3.0,12.0,,
35116,3.0,0.0,1.0,0.0,0.0,0.0,12.0,2460.74574882,0.14581765101
36027,3.0,0.0,1.0,0.0,0.0,1.0,12.0,,
36938,3.0,0.0,1.0,0.0,0.0,2.0,12.0,,
37849,3.0,0.0,1.0,0.0,0.0,3.0,12.0,,
64885,3.0,0.0,1.0,0.0,1.0,0.0,12.0,2157.91397371,0.131555880339
65796,3.0,0.0,1.0,0.0,1.0,1.0,12.0,2129.34953467,0.117564806624
66707,3.0,0.0,1.0,0.0,1.0,2.0,12.0,,
67618,3.0,0.0,1.0,0.0,1.0,3.0,12.0,,
94654,3.0,0.0,1.0,0.0,2.0,0.0,12.0,1980.54874222,0.271296996612
95565,3.0,0.0,1.0,0.0,2.0,1.0,12.0,1918.28450055,0.150584589334
96476,3.0,0.0,1.0,0.0,2.0,2.0,12.0,,
97387,3.0,0.0,1.0,0.0,2.0,3.0,12.0,,
49526,3.0,0.0,1.0,1.0,0.0,0.0,12.0,2409.50199291,0.112681788737
50437,3.0,0.0,1.0,1.0,0.0,1.0,12.0,,
51348,3.0,0.0,1.0,1.0,0.0,2.0,12.0,,
52259,3.0,0.0,1.0,1.0,0.0,3.0,12.0,2407.44934067,0.100946696983
79295,3.0,0.0,1.0,1.0,1.0,0.0,12.0,2135.40559399,0.120289617696
80206,3.0,0.0,1.0,1.0,1.0,1.0,12.0,2129.85305425,0.119275008279
81117,3.0,0.0,1.0,1.0,1.0,2.0,12.0,,
82028,3.0,0.0,1.0,1.0,1.0,3.0,12.0,,
9045,3.0,0.0,1.0,1.0,2.0,0.0,12.0,1931.34207492,0.159703577107
9956,3.0,0.0,1.0,1.0,2.0,1.0,12.0,1915.9645386,0.142089487394
10867,3.0,0.0,1.0,1.0,2.0,2.0,12.0,,
11778,3.0,0.0,1.0,1.0,2.0,3.0,12.0,,
63936,3.0,0.0,1.0,2.0,0.0,0.0,12.0,,
64847,3.0,0.0,1.0,2.0,0.0,1.0,12.0,2401.72156398,0.100807678626
65758,3.0,0.0,1.0,2.0,0.0,2.0,12.0,2407.4502363,0.100924702758
66669,3.0,0.0,1.0,2.0,0.0,3.0,12.0,2409.44591546,0.100889983287
93705,3.0,0.0,1.0,2.0,1.0,0.0,12.0,2133.24091402,0.120572807569
94616,3.0,0.0,1.0,2.0,1.0,1.0,12.0,2131.85293545,0.119277825117
95527,3.0,0.0,1.0,2.0,1.0,2.0,12.0,,
96438,3.0,0.0,1.0,2.0,1.0,3.0,12.0,,
23455,3.0,0.0,1.0,2.0,2.0,0.0,12.0,1920.92891386,0.144944561009
24366,3.0,0.0,1.0,2.0,2.0,1.0,12.0,1917.25909639,0.141304744254
25277,3.0,0.0,1.0,2.0,2.0,2.0,12.0,,
26188,3.0,0.0,1.0,2.0,2.0,3.0,12.0,,
78346,3.0,0.0,1.0,3.0,0.0,0.0,12.0,,
79257,3.0,0.0,1.0,3.0,0.0,1.0,12.0,,
80168,3.0,0.0,1.0,3.0,0.0,2.0,12.0,,
81079,3.0,0.0,1.0,3.0,0.0,3.0,12.0,2411.67707284,0.100777534015
8096,3.0,0.0,1.0,3.0,1.0,0.0,12.0,2132.98259372,0.120924871687
9007,3.0,0.0,1.0,3.0,1.0,1.0,12.0,2133.56180123,0.119349469431
9918,3.0,0.0,1.0,3.0,1.0,2.0,12.0,,
10829,3.0,0.0,1.0,3.0,1.0,3.0,12.0,,
37865,3.0,0.0,1.0,3.0,2.0,0.0,12.0,,
38776,3.0,0.0,1.0,3.0,2.0,1.0,12.0,,
39687,3.0,0.0,1.0,3.0,2.0,2.0,12.0,,
40598,3.0,0.0,1.0,3.0,2.0,3.0,12.0,,
60137,3.0,0.0,2.0,0.0,0.0,0.0,12.0,,2.0
61048,3.0,0.0,2.0,0.0,0.0,1.0,12.0,,
61959,3.0,0.0,2.0,0.0,0.0,2.0,12.0,,
62870,3.0,0.0,2.0,0.0,0.0,3.0,12.0,,
89906,3.0,0.0,2.0,0.0,1.0,0.0,12.0,,
90817,3.0,0.0,2.0,0.0,1.0,1.0,12.0,,
91728,3.0,0.0,2.0,0.0,1.0,2.0,12.0,,
92639,3.0,0.0,2.0,0.0,1.0,3.0,12.0,,
19656,3.0,0.0,2.0,0.0,2.0,0.0,12.0,,
20567,3.0,0.0,2.0,0.0,2.0,1.0,12.0,,
21478,3.0,0.0,2.0,0.0,2.0,2.0,12.0,,
22389,3.0,0.0,2.0,0.0,2.0,3.0,12.0,,
74547,3.0,0.0,2.0,1.0,0.0,0.0,12.0,,2.0
75458,3.0,0.0,2.0,1.0,0.0,1.0,12.0,,
76369,3.0,0.0,2.0,1.0,0.0,2.0,12.0,,
77280,3.0,0.0,2.0,1.0,0.0,3.0,12.0,,2.0
4297,3.0,0.0,2.0,1.0,1.0,0.0,12.0,,
5208,3.0,0.0,2.0,1.0,1.0,1.0,12.0,,
6119,3.0,0.0,2.0,1.0,1.0,2.0,12.0,,
7030,3.0,0.0,2.0,1.0,1.0,3.0,12.0,,
34066,3.0,0.0,2.0,1.0,2.0,0.0,12.0,,
34977,3.0,0.0,2.0,1.0,2.0,1.0,12.0,,
35888,3.0,0.0,2.0,1.0,2.0,2.0,12.0,,
36799,3.0,0.0,2.0,1.0,2.0,3.0,12.0,,
88957,3.0,0.0,2.0,2.0,0.0,0.0,12.0,,
89868,3.0,0.0,2.0,2.0,0.0,1.0,12.0,,2.0
90779,3.0,0.0,2.0,2.0,0.0,2.0,12.0,,2.0
91690,3.0,0.0,2.0,2.0,0.0,3.0,12.0,,2.0
18707,3.0,0.0,2.0,2.0,1.0,0.0,12.0,,
19618,3.0,0.0,2.0,2.0,1.0,1.0,12.0,,
20529,3.0,0.0,2.0,2.0,1.0,2.0,12.0,,
21440,3.0,0.0,2.0,2.0,1.0,3.0,12.0,,
48476,3.0,0.0,2.0,2.0,2.0,0.0,12.0,,
49387,3.0,0.0,2.0,2.0,2.0,1.0,12.0,,
